process_name,avg_wait_time,avg_turnaround_time,context_switches
P673,144360.6968796434,144412.8692421991,673
P674,144577.853115727,144630.05044510384,675
P675,144796.03555555554,144848.23555555556,676
P676,145015.39644970413,145067.6375739645,676
P677,145236.05612998523,145288.27326440177,677
P678,145457.82743362832,145509.9749262537,678
P679,145681.12223858616,145733.2739322533,680
P680,145905.67352941175,145957.81764705884,682
P681,146130.59030837004,146182.6784140969,683
P682,146356.4780058651,146408.62463343109,682
P683,146583.82576866765,146635.96486090776,684
P684,146812.33625730994,146864.42105263157,685
P685,147041.99562043796,147094.01167883212,687
P686,147272.09037900873,147324.10932944607,686
P687,147503.442503639,147555.50218340612,687
P688,147736.3066860465,147788.43313953487,688
P689,147970.79825834543,148022.96661828738,690
P690,148206.6043478261,148258.81739130436,690
P691,148443.994211288,148496.2518089725,691
P692,148682.86560693642,148735.06936416184,693
P693,148922.93795093795,148975.18181818182,695
P694,149162.94956772335,149215.14265129683,695
P695,149404.2086330935,149456.3654676259,698
P696,149645.88649425286,149697.97988505746,699
P697,149888.26111908178,149940.3931133429,697
P698,150131.86389684814,150183.9598853868,698
P699,150376.7610872675,150428.83977110157,700
P700,150622.8742857143,150674.88285714286,700
P701,150870.3766048502,150922.38659058488,701
P702,151119.2606837607,151171.21082621082,703
P703,151369.22759601707,151421.146514936,704
P704,151620.27414772726,151672.15482954544,706
P705,151872.14751773048,151923.96879432624,710
P706,152122.4957507082,152174.26062322946,719
P707,152366.19377652052,152418.00141442716,707
P708,152611.12711864407,152662.96468926553,709
P709,152856.98166431594,152908.80253878701,710
P710,153103.91690140846,153155.7943661972,710
P711,153351.88888888888,153403.7271448664,711
P712,153601.25421348316,153653.10814606742,713
P713,153851.84431977558,153903.76016830295,713
P714,154103.80672268907,154155.6806722689,715
P715,154356.85734265734,154408.74965034964,716
P716,154611.09636871508,154662.94972067038,717
P717,154866.4309623431,154918.25244072525,718
P718,155122.92757660168,155174.72284122562,718
P719,155380.81084840055,155432.60222531293,719
P720,155640.1513888889,155691.9638888889,720
P721,155901.03051317614,155952.85991678224,722
P722,156163.02354570638,156214.9182825485,722
P723,156426.53941908714,156478.49930843708,723
P724,156691.63812154697,156743.591160221,725
P725,156958.1627586207,157010.16551724137,726
P726,157225.89669421487,157277.88842975206,728
P727,157494.5447042641,157546.58734525446,727
P728,157764.79532967033,157816.82692307694,728
P729,158036.6488340192,158088.74211248284,729
P730,158310.41369863015,158362.5602739726,731
P731,158585.36662106702,158637.52530779754,733
P732,158860.90300546447,158912.99316939892,733
P733,159137.36289222373,159189.50204638473,733
P734,159415.19073569484,159467.26430517712,734
P735,159694.8231292517,159746.94149659865,736
P736,159975.36820652173,160027.48369565216,737
P737,160257.36092265943,160309.5101763908,737
P738,160541.11246612467,160593.25203252034,740
P739,160825.63734776725,160877.83897158323,740
P740,161111.0445945946,161163.3054054054,741
P741,161397.28609986504,161449.5560053981,742
P742,161684.87466307278,161737.0781671159,744
P743,161973.02422611037,162025.21534320322,746
P744,162260.76209677418,162312.91129032258,750
P745,162546.79597315437,162598.98523489933,745
P746,162834.1474530831,162886.34048257372,747
P747,163122.7269076305,163174.8714859438,748
P748,163412.00935828878,163464.0949197861,750
P749,163700.82376502003,163752.96128170894,749
P750,163991.09466666667,164043.264,751
