no_of_processes,avg_wait_time,avg_turnaround_time,context_switches
354,2272479.5169491526,2272911.1892655366,353
355,2293668.270422535,2294101.2563380282,354
356,2314994.9578651683,2315429.2528089886,355
357,2336544.2072829134,2336979.8151260503,357
358,2358124.650837989,2358561.567039106,357
359,2379808.175487465,2380246.4038997213,359
360,2401470.738888889,2401910.2805555556,359
361,2423485.4736842103,2423926.3268698063,362
362,2444970.5303867403,2445412.693370166,361
363,2466787.4517906336,2467230.9283746555,362
364,2488839.532967033,2489284.326923077,364
365,2510712.6520547946,2511158.7643835614,364
366,2532959.6857923497,2533407.1147540985,366
367,2555151.8910081745,2555600.6403269754,366
368,2577299.586956522,2577749.657608696,367
369,2599921.376693767,2600372.7723577237,369
370,2622545.7405405403,2622998.464864865,370
371,2644834.7789757415,2645288.830188679,370
372,2667412.454301075,2667867.8333333335,371
373,2690502.3833780163,2690959.091152815,375
374,2712741.7593582887,2713199.796791444,373
375,2735242.1973333335,2735701.5653333333,374
376,2757963.739361702,2758424.4335106383,375
377,2780942.175066313,2781404.193633952,377
378,2803818.119047619,2804281.4576719576,377
379,2827030.4300791556,2827495.084432718,379
380,2850099.636842105,2850565.607894737,379
381,2873478.748031496,2873946.031496063,381
382,2896766.123036649,2897234.7146596857,381
383,2920221.7597911227,2920691.6553524802,382
384,2944124.40625,2944595.6067708335,383
385,2968015.1454545455,2968487.646753247,385
386,2991839.922279793,2992313.7227979274,385
387,3016235.8397932816,3016710.9431524547,390
388,3039412.033505155,3039888.43814433,387
389,3062817.0334190233,3063294.7403598973,388
390,3086605.4615384615,3087084.4743589745,389
391,3110579.0153452684,3111059.3299232735,390
392,3134651.173469388,3135132.785714286,391
393,3159152.3842239184,3159635.292620865,394
394,3183290.989847716,3183775.192893401,394
395,3207228.7088607596,3207714.210126582,394
396,3231461.277777778,3231948.0808080807,395
397,3256012.7455919394,3256500.853904282,397
398,3280359.7688442213,3280849.185929648,397
399,3304996.7192982454,3305487.4436090225,398
400,3329898.2625,3330390.295,399
401,3354996.506234414,3355489.847880299,400
402,3380419.435323383,3380914.0895522386,401
403,3406069.23573201,3406565.2034739456,402
404,3431875.702970297,3432372.9801980196,403
405,3458023.698765432,3458522.288888889,405
406,3484152.160098522,3484652.061576355,406
407,3510155.122850123,3510656.339066339,406
408,3536396.1397058824,3536898.6715686275,407
409,3562939.097799511,3563442.9413202936,408
410,3589700.331707317,3590205.487804878,409
411,3616698.4476885647,3617204.9172749394,410
412,3643941.2839805824,3644449.0655339807,411
413,3671642.191283293,3672151.2881355933,415
414,3698432.7850241545,3698943.2004830916,413
415,3725561.653012048,3726073.38313253,414
416,3752892.6826923075,3753405.730769231,415
417,3780526.9304556353,3781041.294964029,416
418,3808377.177033493,3808892.8540669857,417
419,3836451.692124105,3836968.6849642005,418
420,3864889.4095238093,3865407.716666667,419
421,3893491.4204275534,3894011.045130641,420
422,3922405.092417062,3922926.0308056874,422
423,3951204.1631205673,3951726.4137115837,422
424,3980336.662735849,3980860.224056604,423
425,4009729.1670588236,4010254.04,424
426,4039242.88028169,4039769.068075117,425
427,4069076.543325527,4069604.042154567,426
428,4099439.418224299,4099968.228971963,429
429,4129082.6643356644,4129612.79020979,428
430,4159065.0651162793,4159596.504651163,429
431,4189389.2459396753,4189921.995359629,430
432,4219892.148148148,4220426.210648148,431
433,4250675.307159353,4251210.681293302,432
434,4281697.373271889,4282234.059907834,433
435,4313150.190804598,4313688.1931034485,435
436,4344435.316513762,4344974.635321101,435
437,4375840.288329519,4376380.922196796,436
438,4407618.767123288,4408160.719178082,437
439,4439895.599088838,4440438.870159454,439
440,4471782.029545454,4472326.622727273,439
441,4504050.5011337865,4504596.412698412,440
442,4536719.054298642,4537266.285067873,441
443,4569569.230248307,4570117.776523702,443
444,4602340.20045045,4602890.063063063,443
445,4635482.301123596,4636033.478651686,447
446,4667812.125560538,4668364.614349776,445
447,4700394.427293065,4700948.230425056,446
448,4733202.430803572,4733757.549107143,447
449,4766283.013363029,4766839.445434298,448
450,4799796.113333333,4800353.857777778,449
451,4833437.756097561,4833996.815964524,450
452,4867382.533185841,4867942.911504425,451
453,4901590.33995585,4902152.033112583,452
454,4936103.442731277,4936666.449339207,453
455,4970987.914285715,4971552.230769231,454
456,5006032.166666667,5006597.793859649,455
457,5041374.067833698,5041941.002188183,456
458,5077095.838427948,5077664.07860262,458
459,5112634.104575164,5113203.651416122,458
460,5148572.623913043,5149143.473913044,459
461,5184792.505422994,5185364.6572668115,461
462,5220853.976190476,5221427.4264069265,461
463,5257225.902807775,5257800.650107991,462
464,5294023.922413793,5294599.963362069,465
465,5330374.8086021505,5330952.141935484,465
466,5366470.957081545,5367049.581545064,465
467,5402939.278372591,5403519.194860814,467
468,5439457.040598291,5440038.247863248,467
469,5476005.865671642,5476588.362473347,468
470,5512943.138297873,5513526.923404255,470
471,5549892.4522293,5550477.528662421,470
472,5587153.491525424,5587739.862288136,471
473,5624421.217758985,5625008.885835095,472
474,5662175.751054852,5662764.713080169,473
475,5700418.682105263,5701008.938947368,475
476,5738371.75,5738963.300420168,475
477,5776645.559748428,5777238.400419287,476
478,5815146.602510461,5815740.732217574,477
479,5854224.104384134,5854819.52400835,483
480,5891627.9,5892224.60625,480
481,5928924.871101871,5929522.866943867,480
482,5966601.267634855,5967200.553941908,483
483,6003652.393374741,6004252.971014493,482
484,6041166.274793388,6041768.146694215,483
485,6079062.103092783,6079665.265979381,484
486,6116950.755144033,6117555.211934157,485
487,6155305.64476386,6155911.394250513,486
488,6194131.862704918,6194738.907786885,487
489,6233106.877300614,6233715.2188139055,489
490,6271981.934693878,6272591.575510204,489
491,6311313.9287169045,6311924.869653768,491
492,6350558.817073171,6351171.060975609,494
493,6388827.685598377,6389441.229208925,492
494,6427485.670040485,6428100.51417004,493
495,6466531.052525252,6467147.193939394,495
496,6505373.348790322,6505990.788306451,496
497,6544272.7867203215,6544891.5271629775,498
498,6582889.192771085,6583509.230923695,499
499,6620874.863727455,6621496.200400801,498
500,6659023.068,6659645.706,499
