process_name,avg_wait_time,avg_turnaround_time,context_switches
P491,4406926.103869653,4407527.307535642,491
P492,4438840.0873983735,4439442.520325203,492
P493,4471111.953346856,4471715.612576065,493
P494,4503563.360323886,4504168.244939271,494
P495,4536311.268686868,4536917.37979798,495
P496,4569397.387096774,4570004.725806451,496
P497,4602749.949698189,4603358.517102616,497
P498,4636381.6044176705,4636991.403614458,498
P499,4670262.060120241,4670873.094188376,499
P500,4704422.76,4705035.028,500
P501,4738959.363273453,4739572.864271457,501
P502,4773681.474103586,4774296.207171314,502
P503,4808727.371769384,4809343.333996024,503
P504,4844071.825396826,4844689.013888889,504
P505,4879646.372277228,4880264.784158416,505
P506,4915577.375494071,4916197.011857707,506
P507,4951776.426035503,4952397.285996055,507
P508,4988238.358267716,4988860.440944882,508
P509,5025068.5088408645,5025691.817288802,509
P510,5062935.319607843,5063559.850980392,517
P511,5098565.542074364,5099191.295499021,516
P512,5132229.814453125,5132856.787109375,512
P513,5166731.315789473,5167359.504873294,517
P514,5199817.116731518,5200446.525291828,515
P515,5232828.438834951,5233459.067961165,516
P516,5266097.810077519,5266729.6608527135,519
P517,5298245.758220503,5298878.827852998,517
P518,5330833.938223938,5331468.22972973,518
P519,5363878.146435453,5364513.658959538,523
P520,5395491.342307692,5396128.078846154,520
P521,5427764.470249521,5428402.431861804,523
P522,5459429.605363985,5460068.789272031,522
P523,5491363.110898661,5492003.518164436,524
P524,5523452.891221374,5524094.52480916,524
P525,5555665.392380953,5556308.2514285715,526
P526,5587888.846007604,5588532.933460076,526
P527,5620524.631878558,5621169.950664137,527
P528,5653213.958333333,5653860.511363637,529
P529,5685954.648393195,5686602.436672968,530
P530,5718839.505660377,5719488.53018868,531
P531,5751462.990583804,5752113.254237288,531
P532,5784571.270676692,5785222.770676692,533
P533,5817661.3339587245,5818314.069418387,536
P534,5849781.479400749,5850435.451310862,534
P535,5882457.108411215,5883112.315887851,535
P536,5915374.083955224,5916030.527985075,538
P537,5947692.502793296,5948350.180633147,537
P538,5980741.685873606,5981400.598513011,541
P539,6012878.491651206,6013538.6382189235,540
P540,6044733.548148148,6045394.9314814815,540
P541,6077267.310536045,6077929.931608133,543
P542,6109323.134686347,6109986.990774908,542
P543,6141374.046040515,6142039.138121547,543
P544,6174078.819852941,6174745.148897059,545
P545,6206720.326605504,6207387.895412844,548
P546,6238432.032967033,6239100.842490843,546
P547,6270713.734917733,6271383.786106033,548
P548,6302983.766423358,6303655.056569343,549
P549,6334920.584699454,6335593.112932605,549
P550,6367452.32,6368126.087272727,550
P551,6400265.401088929,6400940.410163339,551
P552,6433067.4963768115,6433743.748188406,552
P553,6466497.7197106695,6467175.215189873,553
P554,6500398.922382671,6501077.662454873,558
P555,6532755.1369369365,6533435.120720721,555
P556,6565643.09352518,6566324.323741008,556
P557,6599029.057450628,6599711.531418312,558
P558,6631969.320788531,6632653.035842294,558
P559,6665445.180679785,6666130.137745975,559
P560,6699501.716071429,6700187.916071429,564
P561,6731960.739750446,6732648.180035651,561
P562,6765001.09252669,6765689.7758007115,563
P563,6798067.323268206,6798757.25044405,563
P564,6831173.469858156,6831864.640070922,564
P565,6864648.684955752,6865341.095575221,565
P566,6898726.061837456,6899419.712014134,569
P567,6931816.373897707,6932511.266313933,567
P568,6965156.503521127,6965852.63556338,568
P569,6998954.843585237,6999652.2144112475,569
