no_of_processes,avg_wait_time,avg_turnaround_time,context_switches
749,51758.093406593405,51807.58516483517,365
749,52029.18630136986,52078.5698630137,370
749,52286.79234972678,52336.31420765027,366
749,52546.41144414169,52595.82288828338,367
749,52808.13043478261,52857.592391304344,369
749,53071.27371273713,53120.650406504064,370
749,53338.15945945946,53387.56756756757,371
749,53607.50943396227,53657.0269541779,371
749,53879.88172043011,53929.33870967742,373
749,54151.61126005362,54201.099195710456,374
749,54430.189839572195,54479.681818181816,377
749,54702.83733333334,54752.35733333333,375
749,54977.33776595745,55026.824468085106,378
749,55252.66578249337,55302.22281167109,378
749,55530.177248677246,55579.83068783069,379
749,55805.50395778364,55855.1055408971,380
749,56084.51052631579,56134.16842105263,381
749,56364.08923884515,56413.71391076116,383
749,56644.93455497382,56694.641361256545,382
749,56927.63968668407,56977.33681462141,384
749,57211.864583333336,57261.598958333336,384
749,57500.093506493504,57549.91948051948,385
749,57791.54922279793,57841.26424870466,386
749,58086.75710594315,58136.40310077519,388
749,58382.68041237113,58432.342783505155,389
749,58681.62724935733,58731.37532133676,389
749,58983.820512820515,59033.635897435895,391
749,59288.50895140665,59338.358056265984,392
749,59598.073979591834,59647.94387755102,394
749,59902.844783715016,59952.64376590331,395
749,60207.730964467,60257.609137055835,394
749,60515.655696202535,60565.59240506329,396
749,60827.020202020205,60876.86616161616,397
749,61137.29974811083,61187.13098236776,399
749,61449.002512562816,61498.84673366834,401
749,61754.61654135338,61804.38596491228,404
749,62051.4,62101.2,405
749,62331.48379052369,62381.38403990025,401
749,62613.345771144275,62663.32587064677,403
749,62897.0570719603,62947.156327543424,403
749,63186.175742574254,63236.38613861386,405
749,63475.491358024694,63525.68148148148,406
749,63766.99014778325,63817.187192118225,407
749,64061.73955773956,64111.93857493858,410
749,64356.166666666664,64406.473039215685,408
749,64653.07090464548,64703.40342298288,410
749,64953.00487804878,65003.21707317073,414
749,65238.95863746959,65289.21897810219,411
749,65527.43446601942,65577.59708737864,413
749,65817.36561743342,65867.4430992736,415
749,66109.69323671497,66159.72946859903,423
749,66374.96626506024,66425.09879518072,415
749,66642.89423076923,66693.05048076923,417
749,66913.206235012,66963.2901678657,419
749,67180.30622009569,67230.34688995215,419
749,67448.3460620525,67498.34128878282,423
749,67711.14285714286,67761.25,420
749,67977.91686460808,68028.10451306413,422
749,68244.64454976303,68294.90047393365,423
749,68512.75886524822,68563.0378250591,424
749,68782.83726415095,68833.16273584905,424
749,69055.58117647059,69105.8,425
749,69332.15962441315,69382.49061032863,426
749,69608.96018735363,69659.20140515223,427
749,69888.5163551402,69938.70794392523,429
749,70170.32167832168,70220.58974358975,430
749,70457.9,70508.16976744185,433
749,70742.13225058005,70792.50116009281,431
749,71028.67592592593,71079.11111111111,433
749,71317.92609699769,71368.33718244804,434
749,71609.18433179724,71659.67050691244,434
749,71903.53103448276,71953.98620689654,435
749,72200.31880733946,72250.80275229357,437
749,72500.0823798627,72550.59038901601,439
749,72798.01369863014,72848.43150684932,443
749,73087.31662870159,73137.71070615035,448
749,73352.58181818182,73402.87727272727,460
749,73574.41496598639,73624.60317460318,470
749,73741.63800904977,73791.86425339367,448
749,73898.35665914221,73948.62979683973,443
749,74056.00225225225,74106.31306306306,445
749,74215.4202247191,74265.71235955055,447
749,74376.2331838565,74426.4865470852,448
749,74537.87248322148,74588.10738255034,456
749,74684.49107142857,74734.734375,448
749,74833.0289532294,74883.18040089087,449
749,74983.15777777777,75033.32,450
749,75135.0598669623,75185.31263858093,451
749,75288.60840707965,75338.96460176991,452
749,75444.6600441501,75495.10154525386,454
749,75601.50220264317,75651.92070484582,455
749,75760.03736263736,75810.43736263736,456
749,75919.8399122807,75970.34868421052,456
749,76081.92341356674,76132.40262582057,458
749,76245.25545851528,76295.79257641922,459
749,76410.39651416121,76460.94335511983,461
749,76576.47173913043,76627.08913043479,460
749,76745.13232104121,76795.80694143167,462
749,76915.2012987013,76965.93722943723,462
749,77088.12958963282,77138.88336933045,465
749,77261.19612068965,77311.8426724138,465
749,77435.50107526881,77486.2258064516,465
749,77611.97854077253,77662.7703862661,467
749,77789.89079229122,77840.65310492505,467
749,77970.05769230769,78020.77564102564,471
749,78150.7078891258,78201.36247334754,474
749,78331.4744680851,78382.14893617021,471
749,78513.6178343949,78564.30360934182,472
749,78696.77966101695,78747.42796610169,473
749,78881.55179704017,78932.10147991544,481
749,79057.0358649789,79107.68143459916,474
749,79233.78947368421,79284.52842105263,476
749,79411.81722689075,79462.59033613445,477
749,79591.39203354297,79642.10062893081,477
749,79772.24686192468,79822.99790794979,478
749,79955.01461377871,80005.85386221294,479
749,80139.85416666667,80190.76666666666,481
749,80326.45114345114,80377.43659043658,481
749,80515.44813278009,80566.45435684647,484
749,80705.64182194616,80756.72463768115,483
749,80898.1652892562,80949.31404958677,485
749,81092.27216494846,81143.47422680413,486
749,81287.93209876544,81339.08024691358,489
749,81484.32032854209,81535.48049281315,488
749,81682.53483606558,81733.70286885246,489
749,81881.96319018405,81933.03680981595,491
749,82080.77755102041,82131.80612244898,491
749,82281.17922606925,82332.24643584521,491
749,82482.4837398374,82533.5,492
749,82685.40162271805,82736.35294117648,493
749,82890.28340080971,82941.23684210527,495
749,83096.7898989899,83147.71515151515,496
749,83304.92338709677,83355.75,499
749,83512.5291750503,83563.26358148894,506
749,83706.39558232932,83757.1265060241,498
749,83901.84368737476,83952.61923847695,499
749,84099.148,84149.882,500
749,84298.0878243513,84348.79640718563,503
749,84498.05378486056,84548.75298804781,502
749,84699.62624254473,84750.23260437376,503
749,84902.91666666667,84953.46626984127,507
749,85106.18613861386,85156.76039603961,505
749,85311.22924901186,85361.8537549407,506
749,85518.34516765286,85569.03944773176,507
749,85727.70866141732,85778.39566929133,510
749,85938.19646365423,85988.9626719057,509
749,86150.80784313726,86201.5137254902,511
749,86364.60273972603,86415.21917808219,511
749,86580.33984375,86630.962890625,513
749,86797.2514619883,86847.82846003899,515
749,87014.84630350195,87065.49610894942,514
749,87234.42718446603,87285.1436893204,516
749,87455.37596899224,87506.03875968992,516
749,87677.66537717602,87728.27079303675,518
749,87901.83783783784,87952.42857142857,519
749,88127.68978805395,88178.36608863198,519
749,88355.72884615384,88406.41153846154,521
749,88585.89443378118,88636.51631477928,522
749,88817.6264367816,88868.20689655172,523
749,89051.18164435946,89101.68260038241,530
749,89281.17748091603,89331.74618320611,524
749,89512.85333333333,89563.42285714285,526
749,89745.76045627377,89796.41634980988,526
749,89980.88235294117,90031.59392789374,528
749,90217.64015151515,90268.43371212122,528
749,90456.595463138,90507.42722117202,530
749,90696.96226415095,90747.70566037735,531
749,90938.83050847458,90989.54425612053,532
749,91182.66729323308,91233.36278195489,533
749,91428.1894934334,91478.85553470919,535
749,91672.50374531835,91723.20786516854,534
749,91918.4953271028,91969.1738317757,535
749,92166.86753731343,92217.52611940299,537
749,92416.85474860335,92467.47672253259,539
749,92667.97211895911,92718.5687732342,541
749,92917.33024118739,92967.9387755102,539
749,93168.41481481481,93218.94444444444,540
749,93421.61922365989,93472.12384473198,542
749,93676.46125461254,93726.9446494465,542
749,93933.3664825046,93983.90976058932,543
749,94192.39154411765,94243.01470588235,544
749,94453.40917431192,94504.02935779816,547
749,94715.7271062271,94766.33699633699,547
749,94978.7970749543,95029.32175502743,550
749,95240.96167883211,95291.42883211678,554
749,95499.38433515483,95549.93260473588,549
749,95759.64727272728,95810.14545454546,550
749,96021.17604355716,96071.59346642469,551
749,96284.57246376811,96335.04347826086,553
749,96549.50090415913,96599.94755877035,553
749,96815.83935018051,96866.29783393502,555
749,97083.92972972973,97134.34594594594,555
749,97354.1834532374,97404.61870503597,556
749,97626.26750448834,97676.74147217235,557
749,97899.93189964158,97950.45519713261,558
749,98176.16457960644,98226.73881932022,559
749,98454.26964285714,98504.775,560
749,98734.81105169341,98785.32085561498,564
749,99015.19572953737,99065.68683274022,565
749,99296.30373001777,99346.82060390763,563
749,99579.19858156028,99629.64716312056,564
749,99864.2796460177,99914.65840707965,567
749,100149.70671378092,100200.13250883392,566
749,100436.56437389771,100486.9770723104,569
749,100724.08450704225,100774.47887323944,576
749,100998.85588752198,101049.25659050967,574
749,101263.20350877193,101313.67543859649,570
749,101529.49562171628,101580.05078809107,571
749,101797.94230769231,101848.46153846153,572
749,102068.14136125654,102118.64746945899,575
749,102339.23867595819,102389.66550522648,576
749,102610.64347826087,102661.10260869566,575
749,102884.01041666667,102934.52604166667,576
749,103159.69324090121,103210.28076256499,577
749,103437.47577854671,103488.07785467128,580
749,103716.6908462867,103767.2797927461,581
749,103996.84827586207,104047.36896551723,584
749,104274.97934595525,104325.53356282272,581
749,104555.30240549828,104605.90549828179,582
749,104837.26758147513,104887.94854202401,583
749,105121.52226027397,105172.15924657535,585
749,105407.0735042735,105457.72820512821,587
749,105693.51535836178,105744.15529010238,588
749,105980.76149914821,106031.42930153322,587
749,106269.56292517007,106320.1700680272,589
749,106559.66383701189,106610.31578947368,589
749,106851.85084745762,106902.44237288136,590
749,107145.75634517767,107196.40609137056,591
749,107441.56756756757,107492.1570945946,593
749,107739.20910623946,107789.83979763913,594
749,108038.30808080808,108088.9494949495,596
749,108338.9193277311,108389.5142857143,598
749,108637.27684563758,108687.85402684564,597
749,108936.98492462312,108987.52093802344,601
749,109233.33946488294,109283.91638795986,598
749,109531.27879799667,109581.83806343906,600
749,109831.22,109881.745,601
749,110132.58236272879,110183.1214642263,601
749,110435.86378737542,110486.40199335548,603
749,110741.14427860697,110791.69485903814,603
749,111047.72516556291,111098.25,606
749,111355.93388429753,111406.42148760331,607
749,111663.40264026403,111713.83333333333,614
749,111963.52224052718,112013.96540362439,618
749,112242.83881578948,112293.24013157895,610
749,112519.68308702791,112570.08866995074,610
749,112797.99836065574,112848.45081967213,610
749,113078.01145662848,113128.48936170213,612
749,113359.63235294117,113410.08169934641,613
